step,reward
200,-11.634151
400,-15.092981
600,-16.240651
800,-15.367147
1000,-14.130232
1200,-15.043542
1400,-14.786051
1600,-14.61281
1800,-14.892239
2000,-14.725346
2200,-16.016068
2400,-14.797203
2600,-13.739576
2800,-14.398865
3000,-14.542988
3200,-14.971082
3400,-15.149307
3600,-15.932614
3800,-17.017327
4000,-16.516552
4200,-15.557262
4400,-15.347781
4600,-16.889876
4800,-17.162495
5000,-16.105351
5200,-14.761055
5400,-16.342745
5600,-15.647788
5800,-15.525634
6000,-15.158695
6200,-16.557368
6400,-16.687994
6600,-15.381108
6800,-15.446013
7000,-14.834649
7200,-16.981976
7400,-15.015219
7600,-12.466727
7800,-14.96581
8000,-14.708109
8200,-2.547918
8400,-15.832484
8600,-14.308707
8800,-14.434845
9000,-15.422346
9200,-16.257702
9400,-14.70435
9600,-15.077422
9800,-15.388513
10000,-14.237234
