step,reward
200,-13.63345
400,-14.062218
600,-15.026544
800,-15.533645
1000,-14.673951
1200,-14.8977
1400,-14.805117
1600,-14.637581
1800,-15.072234
2000,-14.850266
2200,-14.795133
2400,-14.806673
2600,-14.788035
2800,-15.006368
3000,-14.88339
3200,-13.696583
3400,-15.187705
3600,-14.789899
3800,-14.564599
4000,-14.800627
4200,-14.705112
4400,-14.605502
4600,-15.204496
4800,-15.358923
5000,-15.06384
5200,-16.14023
5400,-14.871983
5600,-14.511501
5800,-15.077898
6000,-15.557015
6200,-15.915248
6400,-14.318314
6600,-14.678013
6800,-15.445205
7000,-14.348729
7200,-16.212488
7400,-14.669721
7600,-13.42494
7800,-14.801265
8000,-14.942137
8200,-14.457029
8400,-13.87715
8600,-14.325755
8800,-13.346627
9000,-13.482337
9200,-16.805859
9400,-14.300264
9600,-13.906967
9800,-16.112013
10000,-14.320037
