step,reward
200,-14.518011
400,-13.904516
600,-15.204273
800,-14.945765
1000,-14.821469
1200,-15.423455
1400,-14.821743
1600,-17.087605
1800,-18.435361
2000,-14.248078
2200,-15.404564
2400,-15.785955
2600,-17.080424
2800,-15.259873
3000,-16.553953
3200,-15.587378
3400,-16.227969
3600,-17.718442
3800,-16.126771
4000,-17.933673
4200,-16.556692
4400,-14.708405
4600,-15.380083
4800,-17.104812
5000,-18.094284
5200,-19.318099
5400,-18.431657
5600,-15.543388
5800,-14.880339
6000,-15.769455
6200,-16.248768
6400,-13.837057
6600,-17.774061
6800,-15.316754
7000,-13.738979
7200,-18.374943
7400,-15.924459
7600,-15.010995
7800,-18.057831
8000,-14.092541
8200,-14.079251
8400,-14.9199
8600,-14.74368
8800,-15.756774
9000,-14.477735
9200,-17.236897
9400,-18.166163
9600,-14.161686
9800,-15.036207
10000,-14.074617
