step,reward
200,-14.409079
400,-13.928878
600,-14.652123
800,-14.604781
1000,-13.968981
1200,-15.082732
1400,-14.46223
1600,-14.075928
1800,-14.637752
2000,-15.024594
2200,-14.594503
2400,-14.945149
2600,-15.229976
2800,-14.639266
3000,-14.853248
3200,-14.004061
3400,-15.151115
3600,-15.235522
3800,-14.694564
4000,-14.884375
4200,-14.65292
4400,-14.169858
4600,-14.920225
4800,-14.872154
5000,-15.159567
5200,-14.872758
5400,-15.031058
5600,-14.42604
5800,-13.865529
6000,-14.156237
6200,-14.748758
6400,-13.887481
6600,-14.430934
6800,-15.037079
7000,-14.282095
7200,-14.951732
7400,-14.960698
7600,-13.180929
7800,-13.184064
8000,-14.560874
8200,-13.457177
8400,-14.744991
8600,-14.778261
8800,-13.48598
9000,-14.146832
9200,-14.447857
9400,-14.686448
9600,-14.168045
9800,-15.605219
10000,-13.353297
