step,reward
200,-15.196962
400,-13.838633
600,-15.459135
800,-15.294093
1000,-14.981378
1200,-15.578579
1400,-14.828056
1600,-14.443694
1800,-14.784927
2000,-14.729607
2200,-14.767295
2400,-14.96585
2600,-14.565864
2800,-14.78781
3000,-14.118915
3200,-15.042607
3400,-15.382574
3600,-15.204558
3800,-14.281979
4000,-15.824883
4200,-15.152907
4400,-15.181777
4600,-15.714112
4800,-15.625292
5000,-15.609364
5200,-15.277563
5400,-15.300189
5600,-15.030891
5800,-15.412378
6000,-14.291284
6200,-15.293032
6400,-13.784741
6600,-15.105201
6800,-14.918051
7000,-13.843146
7200,-15.385492
7400,-14.342024
7600,-13.813452
7800,-13.840331
8000,-15.664196
8200,-14.251634
8400,-14.63526
8600,-14.758363
8800,-13.162915
9000,-14.324196
9200,-15.158441
9400,-14.499258
9600,-13.268112
9800,-14.813942
10000,-13.516429
