step,reward
200,-11.322301
400,-14.96731
600,-16.298412
800,-15.339553
1000,-14.466413
1200,-15.041612
1400,-14.615393
1600,-15.431436
1800,-14.990054
2000,-14.643578
2200,-15.204298
2400,-14.708322
2600,-14.471478
2800,-14.398032
3000,-14.698086
3200,-14.899115
3400,-14.855163
3600,-15.262537
3800,-16.502313
4000,-16.233692
4200,-16.238453
4400,-15.09527
4600,-16.886896
4800,-16.767976
5000,-15.878013
5200,-15.037963
5400,-16.578437
5600,-15.706336
5800,-16.311564
6000,-14.879422
6200,-16.133288
6400,-15.71856
6600,-14.258346
6800,-14.846233
7000,-14.894229
7200,-16.073731
7400,-14.383138
7600,-12.732528
7800,-15.249348
8000,-14.456373
8200,-2.567776
8400,-14.951462
8600,-15.317884
8800,-13.616311
9000,-16.471783
9200,-15.912134
9400,-14.912245
9600,-14.599591
9800,-16.226796
10000,-14.840976
