step,reward
200,-14.90806
400,-13.858088
600,-14.905545
800,-15.175762
1000,-15.16591
1200,-15.341281
1400,-14.281305
1600,-14.333615
1800,-14.774053
2000,-14.481879
2200,-14.214144
2400,-14.109221
2600,-14.618415
2800,-14.631707
3000,-14.396548
3200,-14.841467
3400,-14.661778
3600,-15.123066
3800,-14.838236
4000,-14.348628
4200,-14.678847
4400,-14.019114
4600,-14.167875
4800,-14.841627
5000,-15.066307
5200,-14.600497
5400,-15.083589
5600,-13.043547
5800,-15.191316
6000,-14.077856
6200,-14.825902
6400,-13.241246
6600,-14.664831
6800,-14.273051
7000,-13.995158
7200,-13.765339
7400,-14.361282
7600,-13.479495
7800,-13.755657
8000,-15.222194
8200,-0.315137
8400,-14.6941
8600,-14.690268
8800,-13.468837
9000,-14.571939
9200,-14.652742
9400,-14.346041
9600,-13.001505
9800,-14.7147
10000,-13.676821
