step,reward
200,-14.302245
400,-14.108373
600,-15.16495
800,-14.59531
1000,-14.738994
1200,-15.610485
1400,-13.128619
1600,-14.258215
1800,-9.905775
2000,-14.621102
2200,-14.60168
2400,-14.109806
2600,-14.94399
2800,-14.685618
3000,-14.432095
3200,-14.544053
3400,-14.91817
3600,-14.664056
3800,-13.810034
4000,-14.49094
4200,-14.46987
4400,-13.182464
4600,-14.553225
4800,-15.602645
5000,-14.434236
5200,-14.265571
5400,-14.96173
5600,-14.269878
5800,-14.399905
6000,-14.273475
6200,-15.739435
6400,-12.910118
6600,-14.218601
6800,-14.759942
7000,-14.24063
7200,-13.300444
7400,-14.051888
7600,-13.765042
7800,-14.195468
8000,-14.746576
8200,-13.613546
8400,-14.611285
8600,-14.123632
8800,-13.277923
9000,-13.730233
9200,-14.806807
9400,-13.982939
9600,-13.529871
9800,-15.815642
10000,-13.239918
