step,reward
200,-14.953783
400,-13.977595
600,-15.527121
800,-14.60398
1000,-15.189784
1200,-15.838829
1400,-14.130379
1600,-14.16975
1800,-15.485288
2000,-14.4035
2200,-13.788957
2400,-14.258959
2600,-14.85528
2800,-14.334127
3000,-14.87775
3200,-13.604532
3400,-14.854352
3600,-15.139709
3800,-14.325695
4000,-14.592554
4200,-14.730938
4400,-13.940712
4600,-13.858986
4800,-15.671616
5000,-14.581732
5200,-14.554145
5400,-14.794115
5600,-13.670692
5800,-14.159995
6000,-14.011358
6200,-14.129371
6400,-13.36787
6600,-14.705943
6800,-14.970784
7000,-13.913481
7200,-14.007889
7400,-14.564556
7600,-13.143757
7800,-13.9771
8000,-14.413706
8200,-0.341905
8400,-15.217996
8600,-14.65281
8800,-12.86836
9000,-13.96208
9200,-14.670443
9400,-14.679876
9600,-13.010484
9800,-14.804033
10000,-13.758963
