step,reward
200,-12.083491
400,-15.864776
600,-16.789486
800,-15.658379
1000,-16.800242
1200,-16.460448
1400,-18.627862
1600,-20.335805
1800,-17.970962
2000,-14.642694
2200,-19.615634
2400,-17.668542
2600,-18.009198
2800,-17.450665
3000,-17.617985
3200,-17.971279
3400,-16.607411
3600,-18.127081
3800,-16.948298
4000,-19.64744
4200,-18.166729
4400,-15.330375
4600,-18.777567
4800,-17.439039
5000,-17.901933
5200,-17.31261
5400,-19.773941
5600,-19.574971
5800,-18.01976
6000,-16.833291
6200,-20.367851
6400,-18.734961
6600,-17.702067
6800,-16.204897
7000,-15.510562
7200,-21.713748
7400,-16.044069
7600,-12.302959
7800,-15.437942
8000,-15.501348
8200,-6.01995
8400,-18.449199
8600,-16.751389
8800,-14.918407
9000,-20.736005
9200,-21.091779
9400,-18.826367
9600,-18.941987
9800,-19.732022
10000,-16.662177
