step,reward
200,-14.224773
400,-13.729405
600,-14.505076
800,-14.432506
1000,-15.153015
1200,-14.001613
1400,-14.024345
1600,-15.20191
1800,-14.997357
2000,-14.927994
2200,-14.749769
2400,-14.216203
2600,-15.707506
2800,-14.99051
3000,-15.297871
3200,-14.608001
3400,-15.171727
3600,-16.233069
3800,-14.95638
4000,-14.074119
4200,-14.773658
4400,-13.878641
4600,-14.155098
4800,-16.190159
5000,-15.578571
5200,-15.625594
5400,-16.494882
5600,-13.568392
5800,-14.246453
6000,-14.511325
6200,-14.261328
6400,-12.912282
6600,-15.886954
6800,-14.779855
7000,-13.864059
7200,-14.166084
7400,-14.983018
7600,-13.061607
7800,-15.567658
8000,-15.266622
8200,-0.342588
8400,-14.848279
8600,-14.660666
8800,-13.861705
9000,-14.329948
9200,-15.591504
9400,-14.471712
9600,-13.564302
9800,-14.686885
10000,-13.745619
