step,reward
200,-13.487956
400,-12.176644
600,-5.982346
800,-15.358699
1000,-14.497519
1200,-13.871417
1400,-13.408101
1600,-14.015127
1800,-14.000539
2000,-13.155819
2200,-13.042995
2400,-13.748175
2600,-14.287592
2800,-13.411201
3000,-13.08735
3200,-13.167737
3400,-12.943073
3600,-14.228698
3800,-13.039544
4000,-14.052692
4200,-13.804798
4400,-13.693511
4600,-14.345709
4800,-13.720805
5000,-14.367821
5200,-13.02395
5400,-13.463398
5600,-13.63839
5800,-12.094066
6000,-12.830882
6200,-13.890515
6400,-14.287788
6600,-13.525767
6800,-13.050212
7000,-14.143947
7200,-14.017022
7400,-14.717339
7600,-13.109699
7800,-13.711287
8000,-13.89405
8200,-14.890817
8400,-13.806667
8600,-3.615791
8800,-14.109757
9000,-14.947456
9200,-12.854954
9400,-4.268688
9600,-15.193719
9800,-13.57489
10000,-13.88964
