step,reward
200,-13.472257
400,-12.280949
600,-6.330189
800,-14.534803
1000,-13.33881
1200,-13.862149
1400,-13.509868
1600,-13.323614
1800,-14.499697
2000,-13.16631
2200,-13.072715
2400,-14.147558
2600,-14.617339
2800,-13.611242
3000,-13.235845
3200,-13.088919
3400,-13.273045
3600,-13.99761
3800,-13.45545
4000,-14.437545
4200,-13.740698
4400,-13.521864
4600,-15.150056
4800,-13.992516
5000,-15.300271
5200,-12.86678
5400,-13.536598
5600,-13.923186
5800,-13.435501
6000,-13.05722
6200,-13.845075
6400,-14.51954
6600,-13.349617
6800,-13.403019
7000,-14.121721
7200,-14.865702
7400,-14.43283
7600,-13.410114
7800,-14.023801
8000,-13.849155
8200,-14.733285
8400,-14.097872
8600,-3.782082
8800,-14.826814
9000,-15.415802
9200,-12.515263
9400,-4.867671
9600,-16.863936
9800,-13.753121
10000,-10.110607
