step,reward
200,-13.728499
400,-14.00724
600,-15.303127
800,-16.073573
1000,-15.262266
1200,-14.358664
1400,-15.140927
1600,-14.787294
1800,-15.316538
2000,-14.830632
2200,-14.865387
2400,-14.679752
2600,-15.182507
2800,-15.361221
3000,-15.235673
3200,-14.250234
3400,-15.302228
3600,-15.000492
3800,-13.874176
4000,-14.950356
4200,-15.07263
4400,-14.535443
4600,-15.309528
4800,-14.774213
5000,-14.92298
5200,-16.101466
5400,-14.538311
5600,-14.394406
5800,-14.949838
6000,-15.345884
6200,-15.646301
6400,-14.475172
6600,-15.335471
6800,-15.677386
7000,-14.514443
7200,-16.505223
7400,-14.775001
7600,-13.099342
7800,-15.146285
8000,-15.33429
8200,-14.56472
8400,-14.141756
8600,-14.974633
8800,-13.910189
9000,-13.547279
9200,-16.523439
9400,-14.361085
9600,-14.279625
9800,-16.11603
10000,-14.584414
10200,-14.596673
