step,reward
200,-14.804549217189598
400,-13.539293825756788
600,-15.205570861470918
800,-14.324435910951332
1000,-14.989804528566962
1200,-15.314852434502475
1400,-14.39885718932284
1600,-14.841321134580223
1800,-14.805460198554666
2000,-14.004519843301514
2200,-13.770198540523683
2400,-14.508785040045598
2600,-15.164565064481542
2800,-14.47718521290817
3000,-15.455544821757387
3200,-14.918440629228007
3400,-14.892926378188367
3600,-14.490737522606548
3800,-14.67959064943966
4000,-14.301513366660204
4200,-14.343513142264847
4400,-14.354085566486646
4600,-13.87057367975944
4800,-14.305407520158322
5000,-14.81188132359745
5200,-14.618277818562646
5400,-14.958814230623798
5600,-13.050284305085237
5800,-14.338976356753458
6000,-14.251978254804575
6200,-14.913184130067618
6400,-12.81049907785224
6600,-15.42349621222748
6800,-14.884504275002474
7000,-14.04905994914705
7200,-14.29264867871965
7400,-14.539098796455432
7600,-14.71617258043386
7800,-13.374423959338937
8000,-14.528030546458421
8200,-0.3403882596720881
8400,-15.31150184011215
8600,-14.494587883056894
8800,-12.711344164098124
9000,-13.78740244863466
9200,-15.67979064670564
9400,-14.55346685829551
9600,-12.717463106676663
9800,-14.76129087209008
10000,-13.700801223314471
