step,reward
200,-15.57758
400,-14.831768
600,-15.256215
800,-15.678639
1000,-15.94313
1200,-14.341282
1400,-15.267569
1600,-15.952526
1800,-16.287734
2000,-15.362846
2200,-16.091012
2400,-14.720843
2600,-14.427673
2800,-14.935686
3000,-14.978472
3200,-14.607581
3400,-15.380178
3600,-15.33949
3800,-15.15809
4000,-16.352518
4200,-14.868562
4400,-14.512969
4600,-15.290098
4800,-15.211264
5000,-14.942633
5200,-15.893246
5400,-15.539951
5600,-15.254696
5800,-14.766057
6000,-14.442702
6200,-15.367931
6400,-15.902596
6600,-15.446697
6800,-15.737132
7000,-14.278332
7200,-16.838996
7400,-14.834906
7600,-13.728746
7800,-14.86886
8000,-15.312594
8200,-14.238407
8400,-15.354315
8600,-15.120123
8800,-14.414571
9000,-15.47034
9200,-17.043541
9400,-14.773912
9600,-14.979236
9800,-15.412864
10000,-15.128752
10200,-14.937044
