step,reward
200,-14.907949
400,-13.58654
600,-14.947423
800,-14.475432
1000,-14.802647
1200,-15.136896
1400,-14.167713
1600,-14.879868
1800,-14.815754
2000,-13.997187
2200,-13.778461
2400,-14.494266
2600,-15.085795
2800,-14.862975
3000,-15.341467
3200,-14.977175
3400,-14.899173
3600,-14.629669
3800,-14.526497
4000,-15.001531
4200,-14.755913
4400,-14.342405
4600,-14.025695
4800,-14.341525
5000,-14.651557
5200,-14.978895
5400,-15.262284
5600,-13.120275
5800,-14.780704
6000,-14.29916
6200,-14.440119
6400,-13.418107
6600,-15.428628
6800,-14.745775
7000,-13.78403
7200,-14.798415
7400,-14.273892
7600,-13.709776
7800,-13.78353
8000,-14.502683
8200,-0.342908
8400,-15.542328
8600,-14.504283
8800,-14.057408
9000,-13.654126
9200,-15.545512
9400,-14.9041
9600,-12.748337
9800,-14.536225
10000,-13.615208
10200,-14.324464
