step,reward
200,-15.097327
400,-13.845479
600,-14.78847
800,-14.45931
1000,-14.864589
1200,-15.217973
1400,-14.458149
1600,-14.945306
1800,-14.944073
2000,-14.707991
2200,-14.233516
2400,-14.490248
2600,-14.838552
2800,-14.516297
3000,-14.377603
3200,-14.974583
3400,-14.628777
3600,-14.577206
3800,-14.889347
4000,-14.225214
4200,-14.504245
4400,-14.156299
4600,-14.538915
4800,-14.922775
5000,-15.065995
5200,-13.99352
5400,-14.756184
5600,-13.66934
5800,-14.541846
6000,-13.771422
6200,-15.067532
6400,-12.825464
6600,-14.84291
6800,-14.359799
7000,-13.884163
7200,-14.051045
7400,-14.497787
7600,-14.161279
7800,-14.263881
8000,-14.636123
8200,-0.314055
8400,-14.764822
8600,-14.655864
8800,-13.345914
9000,-14.323215
9200,-15.593303
9400,-15.081159
9600,-13.304344
9800,-15.096711
10000,-13.352977
