step,reward
200,-14.040533
400,-17.477473
600,-21.318881
800,-19.986475
1000,-20.780186
1200,-17.733446
1400,-18.845336
1600,-19.378078
1800,-18.788137
2000,-14.736275
2200,-19.605765
2400,-17.410116
2600,-17.9439
2800,-16.976613
3000,-17.296165
3200,-17.737638
3400,-17.202693
3600,-17.87598
3800,-21.572813
4000,-20.071201
4200,-21.030145
4400,-19.536702
4600,-22.450465
4800,-22.707166
5000,-19.735943
5200,-19.593125
5400,-21.582823
5600,-20.510659
5800,-20.535978
6000,-19.320299
6200,-18.580163
6400,-20.176959
6600,-18.156571
6800,-16.776298
7000,-15.993271
7200,-23.584632
7400,-16.558735
7600,-9.429557
7800,-18.187031
8000,-16.68625
8200,-13.322822
8400,-20.589058
8600,-18.100864
8800,-15.939624
9000,-18.972792
9200,-21.919415
9400,-19.082135
9600,-19.351434
9800,-20.290256
10000,-19.135671
