step,reward
200,-12.083693
400,-15.863523
600,-16.892096
800,-15.760886
1000,-16.747376
1200,-17.468742
1400,-18.71588
1600,-20.348189
1800,-17.931529
2000,-14.641472
2200,-19.442362
2400,-16.852275
2600,-15.375181
2800,-15.103726
3000,-17.41611
3200,-16.017688
3400,-16.251504
3600,-17.919862
3800,-16.929038
4000,-19.64071
4200,-18.158517
4400,-15.005228
4600,-18.564479
4800,-17.066986
5000,-16.930262
5200,-17.160732
5400,-17.673797
5600,-18.181567
5800,-16.040475
6000,-16.055305
6200,-17.592053
6400,-18.652217
6600,-17.674655
6800,-15.056778
7000,-15.502655
7200,-21.663782
7400,-15.97774
7600,-12.624538
7800,-15.22518
8000,-14.563728
8200,-7.579201
8400,-17.40039
8600,-16.30121
8800,-14.003579
9000,-17.890876
9200,-20.485068
9400,-16.099418
9600,-17.377274
9800,-19.299208
10000,-14.573731
10200,-15.541824
