step,reward
200,-15.242464
400,-13.704289
600,-15.163348
800,-15.120394
1000,-15.049902
1200,-15.122744
1400,-15.637469
1600,-14.680334
1800,-16.08062
2000,-14.816012
2200,-15.395659
2400,-15.722072
2600,-15.173971
2800,-15.671919
3000,-14.607647
3200,-15.253485
3400,-16.071311
3600,-15.745227
3800,-14.726582
4000,-15.957482
4200,-15.345565
4400,-15.065949
4600,-15.873095
4800,-15.618825
5000,-15.657972
5200,-15.77294
5400,-16.753749
5600,-15.030267
5800,-14.250382
6000,-14.46775
6200,-15.174626
6400,-13.712187
6600,-15.905704
6800,-14.950441
7000,-13.672001
7200,-16.349667
7400,-14.993587
7600,-14.4306
7800,-15.279548
8000,-16.363219
8200,-14.163333
8400,-15.661694
8600,-14.892205
8800,-14.16326
9000,-14.520962
9200,-16.577415
9400,-15.198645
9600,-13.897341
9800,-14.508128
10000,-14.041237
