step,reward
200,-14.795063
400,-13.747773
600,-15.496625
800,-14.613888
1000,-15.69765
1200,-15.828813
1400,-14.401084
1600,-14.205826
1800,-15.141298
2000,-14.345686
2200,-14.348114
2400,-14.469814
2600,-14.897553
2800,-14.95856
3000,-14.410428
3200,-14.809101
3400,-15.402033
3600,-15.383306
3800,-15.801912
4000,-10.415285
4200,-15.370401
4400,-14.486675
4600,-15.251688
4800,-16.195091
5000,-15.776492
5200,-14.829606
5400,-15.4141
5600,-14.276478
5800,-15.75703
6000,-14.046996
6200,-15.089785
6400,-12.745587
6600,-14.98017
6800,-15.086731
7000,-13.793749
7200,-13.762165
7400,-13.976482
7600,-13.552662
7800,-12.851294
8000,-13.900932
8200,-0.315835
8400,-14.418262
8600,-14.707048
8800,-13.861326
9000,-14.021949
9200,-14.430439
9400,-14.150617
9600,-13.771469
9800,-14.066211
10000,-13.623021
