step,reward
200,-14.05775
400,-13.478426
600,-15.425378
800,-15.408796
1000,-14.714558
1200,-15.345295
1400,-14.393248
1600,-14.556254
1800,-14.762275
2000,-14.786253
2200,-14.586458
2400,-14.178211
2600,-14.756329
2800,-14.86321
3000,-15.096878
3200,-13.564723
3400,-15.604273
3600,-14.284978
3800,-14.403951
4000,-14.571675
4200,-14.264656
4400,-14.248031
4600,-15.164598
4800,-14.726938
5000,-14.5294
5200,-15.355235
5400,-14.197541
5600,-14.003334
5800,-14.354416
6000,-15.033771
6200,-15.501763
6400,-14.588165
6600,-14.511822
6800,-15.463316
7000,-14.629286
7200,-15.050797
7400,-14.010815
7600,-14.249687
7800,-14.207872
8000,-14.652637
8200,-14.135153
8400,-14.57371
8600,-14.798691
8800,-13.581322
9000,-14.091947
9200,-15.98009
9400,-14.746628
9600,-13.703627
9800,-15.315935
10000,-13.92894
