step,reward
200,-11.48932
400,-14.659525
600,-15.711669
800,-14.950924
1000,-14.512006
1200,-14.797948
1400,-15.227878
1600,-15.329756
1800,-15.095419
2000,-14.890366
2200,-16.214549
2400,-15.388287
2600,-15.14155
2800,-14.927283
3000,-15.400633
3200,-14.607109
3400,-15.032283
3600,-14.756507
3800,-16.080582
4000,-16.468439
4200,-15.879574
4400,-14.823781
4600,-16.163031
4800,-15.945302
5000,-15.327879
5200,-14.885588
5400,-15.490627
5600,-14.357621
5800,-15.472529
6000,-14.643294
6200,-16.563391
6400,-15.936111
6600,-15.180839
6800,-15.129734
7000,-15.047126
7200,-16.708424
7400,-14.494088
7600,-13.044278
7800,-14.87835
8000,-14.139936
8200,-12.919319
8400,-15.685111
8600,-14.809238
8800,-14.462915
9000,-15.592038
9200,-16.61337
9400,-14.82406
9600,-15.138404
9800,-15.803232
10000,-14.87577
