step,reward
200,-14.074483
400,-14.979444
600,-14.728506
800,-14.440623
1000,-14.707009
1200,-15.095117
1400,-14.931418
1600,-15.2918
1800,-15.279186
2000,-14.838892
2200,-16.406081
2400,-14.712759
2600,-14.80466
2800,-14.566524
3000,-14.525399
3200,-14.41544
3400,-14.525136
3600,-15.17035
3800,-16.119226
4000,-16.407053
4200,-15.05113
4400,-14.581327
4600,-15.692272
4800,-16.435695
5000,-15.243614
5200,-15.444292
5400,-15.907244
5600,-15.316983
5800,-15.246568
6000,-14.601552
6200,-15.795828
6400,-15.47357
6600,-14.890058
6800,-15.075824
7000,-14.523992
7200,-16.800926
7400,-14.627753
7600,-13.85018
7800,-14.474649
8000,-14.694857
8200,-13.168336
8400,-15.128932
8600,-14.269459
8800,-14.076079
9000,-15.597796
9200,-16.71063
9400,-15.138966
9600,-15.426059
9800,-15.70228
10000,-14.680313
