step,reward
200,-11.550079
400,-14.61269
600,-15.88948
800,-15.127792
1000,-14.775257
1200,-15.058751
1400,-15.446618
1600,-16.549372
1800,-15.889456
2000,-14.720101
2200,-15.719806
2400,-15.427214
2600,-15.22485
2800,-15.264359
3000,-15.361897
3200,-14.330436
3400,-14.436869
3600,-14.742512
3800,-15.596682
4000,-15.4369
4200,-15.26823
4400,-14.492283
4600,-15.863408
4800,-15.650499
5000,-15.446305
5200,-14.995614
5400,-15.960701
5600,-15.479797
5800,-15.91679
6000,-15.221928
6200,-16.322011
6400,-15.98353
6600,-14.783436
6800,-14.87813
7000,-14.621793
7200,-16.613801
7400,-14.953179
7600,-12.781958
7800,-15.211975
8000,-14.450081
8200,-2.5385
8400,-15.025225
8600,-14.595913
8800,-14.010512
9000,-15.376135
9200,-15.739015
9400,-14.794604
9600,-14.844018
9800,-15.410451
10000,-14.550809
