step,reward
200,-13.899156
400,-14.293654
600,-16.345631
800,-15.194895
1000,-15.503545
1200,-15.961571
1400,-14.070098
1600,-13.984618
1800,-14.750072
2000,-15.476297
2200,-15.190058
2400,-14.561694
2600,-14.369125
2800,-14.763326
3000,-14.097195
3200,-14.828946
3400,-14.008265
3600,-14.649742
3800,-14.983567
4000,-13.362139
4200,-15.725255
4400,-13.59387
4600,-15.077694
4800,-15.706866
5000,-15.547178
5200,-13.378834
5400,-15.206808
5600,-13.315859
5800,-13.445823
6000,-14.352858
6200,-15.786649
6400,-12.934099
6600,-14.136795
6800,-16.060196
7000,-14.291179
7200,-15.440625
7400,-15.568672
7600,-13.966063
7800,-14.774786
8000,-15.106462
8200,-13.445721
8400,-14.798703
8600,-15.553761
8800,-14.237766
9000,-14.299667
9200,-15.237061
9400,-15.312229
9600,-14.31764
9800,-15.830128
10000,-14.121735
