step,reward
200,-14.714819
400,-14.123858
600,-14.972166
800,-13.858164
1000,-15.086783
1200,-14.634239
1400,-13.245412
1600,-14.624108
1800,-15.152966
2000,-14.258558
2200,-1.269787
2400,-14.601453
2600,-14.422836
2800,-14.352732
3000,-14.128057
3200,-14.605227
3400,-14.683679
3600,-15.114104
3800,-14.21376
4000,-15.135874
4200,-14.82723
4400,-13.113076
4600,-13.638747
4800,-14.88482
5000,-14.416198
5200,-14.194349
5400,-15.327848
5600,-13.18951
5800,-14.618614
6000,-14.109594
6200,-14.444458
6400,-12.996697
6600,-15.194222
6800,-14.785437
7000,-14.188554
7200,-13.781186
7400,-14.503505
7600,-14.065211
7800,-13.443325
8000,-14.307431
8200,-0.343176
8400,-15.373929
8600,-14.752921
8800,-13.910566
9000,-13.709622
9200,-14.981771
9400,-14.701242
9600,-13.458652
9800,-14.861563
10000,-13.925706
10200,-13.48522
