step,reward
200,-12.503064
400,-14.812557
600,-16.479966
800,-14.875775
1000,-15.465287
1200,-17.346817
1400,-17.058763
1600,-17.031679
1800,-17.135231
2000,-14.41417
2200,-18.6432
2400,-15.8569
2600,-14.121377
2800,-14.749159
3000,-15.789938
3200,-15.260854
3400,-14.428707
3600,-18.015649
3800,-16.96902
4000,-19.497006
4200,-18.147877
4400,-15.543376
4600,-18.289063
4800,-17.035498
5000,-17.869162
5200,-16.342496
5400,-17.734677
5600,-17.867247
5800,-15.386761
6000,-16.208983
6200,-17.380599
6400,-18.662314
6600,-17.766692
6800,-14.766737
7000,-15.084333
7200,-21.748746
7400,-15.904595
7600,-11.925063
7800,-15.07769
8000,-14.46646
8200,-6.963082
8400,-18.790384
8600,-16.725615
8800,-13.935024
9000,-19.308831
9200,-18.797939
9400,-16.075624
9600,-17.541734
9800,-18.984824
10000,-15.249512
