step,reward
200,-12.095577
400,-14.655416
600,-14.866212
800,-14.865791
1000,-14.247563
1200,-14.869626
1400,-14.690008
1600,-14.422675
1800,-14.759079
2000,-14.726043
2200,-14.911819
2400,-14.793878
2600,-13.640264
2800,-14.493829
3000,-14.804847
3200,-14.205513
3400,-14.46422
3600,-14.55372
3800,-15.382432
4000,-15.087306
4200,-15.554039
4400,-14.569011
4600,-16.40666
4800,-15.53549
5000,-15.424932
5200,-14.950342
5400,-15.59529
5600,-15.02503
5800,-14.957325
6000,-14.585802
6200,-15.846429
6400,-15.740716
6600,-15.484296
6800,-14.843283
7000,-14.535951
7200,-15.814503
7400,-14.427863
7600,-13.699383
7800,-14.416644
8000,-14.374774
8200,-2.530325
8400,-14.846327
8600,-14.204743
8800,-13.990635
9000,-15.210372
9200,-15.559095
9400,-14.707271
9600,-14.813835
9800,-15.036105
10000,-14.454814
