step,reward
200,-13.748434
400,-14.219977
600,-15.407185
800,-15.108725
1000,-15.300801
1200,-15.449022
1400,-14.152034
1600,-14.782365
1800,-15.04934
2000,-14.815483
2200,-14.515257
2400,-14.351227
2600,-14.342322
2800,-14.632658
3000,-14.659145
3200,-13.998555
3400,-14.567388
3600,-14.665123
3800,-14.453966
4000,-15.021944
4200,-14.01538
4400,-13.307878
4600,-14.943843
4800,-14.995962
5000,-14.865469
5200,-14.77408
5400,-14.904026
5600,-14.302294
5800,-15.207551
6000,-14.473142
6200,-15.695849
6400,-15.327276
6600,-14.16794
6800,-14.916249
7000,-14.255109
7200,-15.411651
7400,-14.115374
7600,-14.054057
7800,-13.718844
8000,-14.61819
8200,-13.422295
8400,-14.646901
8600,-14.931873
8800,-14.004839
9000,-14.396438
9200,-15.480766
9400,-14.720999
9600,-14.026312
9800,-14.63165
10000,-14.517639
