step,reward
200,-14.318391551571114
400,-14.12952683265716
600,-16.821065787319522
800,-14.6905893187446
1000,-17.02341567954373
1200,-14.51389290364972
1400,-13.458422748719903
1600,-15.448414149215287
1800,-10.041291482618877
2000,-15.045659393215097
2200,-14.743275008561447
2400,-14.281294725754865
2600,-15.713463987106849
2800,-14.763604207688783
3000,-15.91173893562913
3200,-14.844301114722128
3400,-14.891224466480056
3600,-15.73057749454474
3800,-13.933070778884648
4000,-14.718535753676713
4200,-14.495294304372335
4400,-13.371459852925335
4600,-14.358009257154487
4800,-16.07592650839548
5000,-14.901820575916094
5200,-18.254553540134896
5400,-17.46665749224943
5600,-14.283535387867452
5800,-14.899359186078632
6000,-14.920143380123948
6200,-15.751915824625145
6400,-12.994236112022923
6600,-17.8908347913133
6800,-14.927815976230434
7000,-14.276052731540162
7200,-17.478164848514353
7400,-15.11066055790822
7600,-13.780678222061024
7800,-14.840254289097466
8000,-16.86787165831692
8200,-14.217225275552984
8400,-14.728632417037407
8600,-14.089875866323162
8800,-13.516380362717532
9000,-13.817323975796592
9200,-15.844985875327804
9400,-14.972046990858725
9600,-13.663762067976496
9800,-16.573810172543304
10000,-13.330573752490393
