step,reward
200,-15.08465551868113
400,-14.281371220074337
600,-15.756564642340106
800,-15.574324688250947
1000,-15.876021817088164
1200,-15.525078407800283
1400,-15.385290187339884
1600,-14.594081407580275
1800,-16.077150903554507
2000,-15.257070683862732
2200,-16.129464955311505
2400,-15.107004851443328
2600,-13.891292080514452
2800,-15.745357991585546
3000,-14.025930068531986
3200,-15.496530934662005
3400,-15.596141157052257
3600,-14.406668078421719
3800,-13.981889240859328
4000,-14.642142484013315
4200,-14.802503369779132
4400,-14.214387268576232
4600,-15.628692838492784
4800,-15.078139794107443
5000,-15.247703383869023
5200,-16.047713334210936
5400,-13.771681088540332
5600,-15.460559526342735
5800,-14.004926458550477
6000,-15.218107612447527
6200,-15.334506001005579
6400,-15.208844645490986
6600,-15.380171579083221
6800,-15.475631303419178
7000,-14.590956366869426
7200,-16.775425904751373
7400,-14.789288674392706
7600,-14.004920133545799
7800,-14.462151611916326
8000,-15.486804250599832
8200,-13.858317469858443
8400,-15.886019155379813
8600,-14.907394462228629
8800,-13.225872933943933
9000,-15.604697512952324
9200,-16.975485406264248
9400,-14.19557533698614
9600,-14.707483821983642
9800,-14.509661048455136
10000,-14.289611706577851
