step,reward
200,-14.152983
400,-13.608831
600,-15.239697
800,-14.989106
1000,-14.310043
1200,-15.057344
1400,-14.301879
1600,-14.385867
1800,-15.747448
2000,-14.757134
2200,-15.653037
2400,-14.857398
2600,-13.75576
2800,-15.174432
3000,-13.268201
3200,-13.16395
3400,-14.685062
3600,-15.181101
3800,-13.91105
4000,-15.781436
4200,-15.736181
4400,-13.606057
4600,-14.744833
4800,-14.624126
5000,-14.707097
5200,-14.20006
5400,-15.968828
5600,-14.830179
5800,-14.459107
6000,-14.488279
6200,-14.614891
6400,-13.251607
6600,-13.910332
6800,-15.47917
7000,-13.898945
7200,-15.007894
7400,-14.7141
7600,-14.116961
7800,-12.642968
8000,-14.263885
8200,-0.314712
8400,-14.774358
8600,-15.229912
8800,-13.370354
9000,-15.032717
9200,-14.586094
9400,-14.200628
9600,-14.000088
9800,-14.732757
10000,-14.239359
10200,-12.021199
