step,reward
200,-14.439077
400,-14.068472
600,-15.923535
800,-15.532032
1000,-14.549403
1200,-15.311494
1400,-14.620906
1600,-14.128744
1800,-15.303012
2000,-15.521401
2200,-15.16276
2400,-15.251975
2600,-15.461292
2800,-15.453287
3000,-15.714344
3200,-14.172759
3400,-15.71642
3600,-16.098082
3800,-15.851978
4000,-16.333235
4200,-15.705963
4400,-14.188713
4600,-15.52592
4800,-16.372867
5000,-15.7223
5200,-15.323723
5400,-16.340063
5600,-13.787733
5800,-14.641933
6000,-14.415507
6200,-15.151474
6400,-15.271023
6600,-15.989209
6800,-16.360293
7000,-14.133261
7200,-17.221147
7400,-15.202427
7600,-13.491206
7800,-14.803678
8000,-16.341366
8200,-14.398226
8400,-14.800441
8600,-15.140076
8800,-13.51786
9000,-14.502541
9200,-17.498478
9400,-14.871135
9600,-14.89771
9800,-15.389853
10000,-14.551075
