step,reward
200,-14.416577
400,-14.176227
600,-15.684396
800,-14.609274
1000,-14.845374
1200,-14.844861
1400,-13.440466
1600,-14.359618
1800,-9.832386
2000,-14.786937
2200,-14.661435
2400,-14.108917
2600,-15.050864
2800,-14.720109
3000,-15.788222
3200,-14.846986
3400,-14.93724
3600,-15.040696
3800,-13.805344
4000,-14.583283
4200,-14.4452
4400,-13.858707
4600,-14.630153
4800,-16.061269
5000,-14.614763
5200,-17.21373
5400,-17.612703
5600,-14.381801
5800,-14.524606
6000,-14.990731
6200,-15.537646
6400,-12.932447
6600,-17.670589
6800,-14.730139
7000,-14.412878
7200,-13.421131
7400,-14.049964
7600,-13.488861
7800,-14.667524
8000,-14.894136
8200,-13.804382
8400,-14.488432
8600,-13.935233
8800,-15.317644
9000,-13.80612
9200,-15.439224
9400,-15.38011
9600,-13.587316
9800,-15.728239
10000,-13.197609
