step,reward
200,-14.79169787275375
400,-13.679183811662446
600,-15.221370890012883
800,-14.652076029107127
1000,-15.341535692786586
1200,-15.616225045505338
1400,-14.900457568480942
1600,-14.435824723759058
1800,-15.642013380342322
2000,-14.186386253881233
2200,-14.346124121053574
2400,-14.703850842107062
2600,-15.346102158577644
2800,-15.04445752446928
3000,-14.708898039374406
3200,-14.12571359257098
3400,-14.784901871470108
3600,-15.04300842539284
3800,-14.889732021757164
4000,-12.807280770376359
4200,-14.837360615600845
4400,-14.417680746622601
4600,-14.492076219259955
4800,-15.336067152154273
5000,-15.32621400227987
5200,-14.31406901292474
5400,-14.928166784882041
5600,-13.45012646156843
5800,-14.953213279192283
6000,-13.98608674011448
6200,-15.698806065739035
6400,-12.818014405908727
6600,-15.115976390730145
6800,-15.28601734247702
7000,-13.830759312584457
7200,-13.365444516846273
7400,-14.355601242559478
7600,-13.405455641654946
7800,-12.980868609921249
8000,-14.056037078367016
8200,-0.3119530663664991
8400,-14.806417105001398
8600,-14.744419194188255
8800,-14.072240810794897
9000,-14.236940688357457
9200,-14.842613878707555
9400,-14.429112698571153
9600,-14.05897983596631
9800,-14.799935445519319
10000,-13.773611534854698
