step,reward
200,-15.222644
400,-13.938284
600,-14.822343
800,-15.218391
1000,-15.053134
1200,-15.319246
1400,-14.130068
1600,-14.102823
1800,-15.53895
2000,-14.716815
2200,-14.682904
2400,-14.910847
2600,-14.457771
2800,-15.172123
3000,-14.507739
3200,-14.2303
3400,-14.675967
3600,-14.319666
3800,-13.734575
4000,-13.978199
4200,-14.843203
4400,-13.968096
4600,-15.253641
4800,-14.615475
5000,-14.392037
5200,-14.965197
5400,-14.048806
5600,-15.12936
5800,-14.97895
6000,-14.737992
6200,-15.198044
6400,-14.49358
6600,-14.293443
6800,-15.606241
7000,-14.557969
7200,-15.275878
7400,-14.647927
7600,-13.666797
7800,-15.045073
8000,-14.949251
8200,-14.155419
8400,-14.447011
8600,-14.705091
8800,-13.096099
9000,-14.50805
9200,-15.157834
9400,-14.548182
9600,-14.07013
9800,-14.376192
10000,-14.177611
