step,reward
200,-11.698731
400,-14.497733
600,-15.888993
800,-15.216507
1000,-14.716715
1200,-15.279061
1400,-15.639773
1600,-16.688727
1800,-15.965312
2000,-14.641472
2200,-15.906237
2400,-15.3833
2600,-15.115271
2800,-15.203598
3000,-15.335409
3200,-14.559634
3400,-14.767848
3600,-15.171349
3800,-15.965819
4000,-16.184254
4200,-15.623218
4400,-14.611351
4600,-16.320706
4800,-16.231981
5000,-15.295104
5200,-15.14948
5400,-15.997939
5600,-15.41361
5800,-15.776179
6000,-15.082355
6200,-16.350631
6400,-16.466164
6600,-15.368949
6800,-15.259486
7000,-14.708539
7200,-17.410223
7400,-15.038109
7600,-12.458886
7800,-15.427321
8000,-14.649066
8200,-10.614454
8400,-15.699511
8600,-15.153508
8800,-14.128591
9000,-16.225719
9200,-16.795192
9400,-15.387212
9600,-15.748045
9800,-16.627262
10000,-15.419735
10200,-15.605615
