step,reward
200,-15.325366
400,-14.238789
600,-15.608426
800,-15.765081
1000,-16.222258
1200,-14.545112
1400,-15.113573
1600,-15.621121
1800,-16.248454
2000,-15.102744
2200,-14.992915
2400,-15.409344
2600,-15.048892
2800,-15.54857
3000,-14.644509
3200,-14.560256
3400,-14.723813
3600,-14.205751
3800,-13.677627
4000,-14.315067
4200,-14.746088
4400,-13.967607
4600,-15.102583
4800,-14.802648
5000,-14.355111
5200,-15.393903
5400,-14.408414
5600,-15.629443
5800,-14.746318
6000,-15.007667
6200,-15.411783
6400,-14.670833
6600,-14.943898
6800,-16.001311
7000,-14.55432
7200,-16.44245
7400,-15.18846
7600,-13.830262
7800,-15.550821
8000,-15.195225
8200,-14.109343
8400,-15.194353
8600,-15.297087
8800,-14.040502
9000,-15.035337
9200,-16.441074
9400,-14.745871
9600,-14.121371
9800,-14.944384
10000,-14.718259
