step,reward
200,-15.04167
400,-14.782847
600,-15.485794
800,-15.350196
1000,-14.759466
1200,-14.800631
1400,-15.020792
1600,-15.634579
1800,-15.797907
2000,-14.99206
2200,-15.037102
2400,-14.283758
2600,-14.429753
2800,-14.771144
3000,-14.957679
3200,-14.163586
3400,-15.604885
3600,-14.671078
3800,-15.424959
4000,-15.315078
4200,-14.58097
4400,-14.20101
4600,-15.608717
4800,-16.22237
5000,-14.544326
5200,-15.875553
5400,-15.602333
5600,-14.177695
5800,-15.364707
6000,-14.447513
6200,-15.361871
6400,-14.477811
6600,-14.748384
6800,-15.623592
7000,-14.059327
7200,-17.023931
7400,-14.228354
7600,-14.409677
7800,-14.994548
8000,-15.09275
8200,-13.899001
8400,-14.921049
8600,-14.769343
8800,-14.576413
9000,-14.597216
9200,-17.129725
9400,-14.475289
9600,-14.619125
9800,-14.931374
10000,-14.593402
