step,reward
200,-11.510525
400,-14.905627
600,-15.816056
800,-14.942423
1000,-14.491594
1200,-14.802653
1400,-15.405778
1600,-15.183752
1800,-15.785951
2000,-14.709176
2200,-16.638104
2400,-15.445202
2600,-14.734856
2800,-14.935147
3000,-15.459601
3200,-14.347451
3400,-14.929521
3600,-15.062428
3800,-16.240932
4000,-15.843944
4200,-14.654386
4400,-14.537939
4600,-15.629994
4800,-15.982231
5000,-15.075573
5200,-14.74716
5400,-15.746497
5600,-14.907871
5800,-14.971745
6000,-14.657032
6200,-16.556446
6400,-15.901222
6600,-15.731912
6800,-15.019596
7000,-14.629855
7200,-16.292835
7400,-15.114687
7600,-11.035586
7800,-14.90065
8000,-14.464114
8200,-2.56103
8400,-15.405593
8600,-15.315053
8800,-14.752233
9000,-15.858672
9200,-15.919488
9400,-15.083504
9600,-15.405829
9800,-15.532591
10000,-14.335187
