step,reward
200,-14.598833
400,-14.152193
600,-14.810357
800,-14.853053
1000,-14.802932
1200,-15.435641
1400,-14.16037
1600,-14.758025
1800,-15.266254
2000,-15.187925
2200,-15.499278
2400,-15.016082
2600,-15.277766
2800,-15.725555
3000,-15.286731
3200,-14.841905
3400,-15.626759
3600,-14.602351
3800,-14.075078
4000,-14.374073
4200,-14.76044
4400,-13.657129
4600,-15.282405
4800,-15.098614
5000,-14.567152
5200,-15.086543
5400,-14.692243
5600,-14.984903
5800,-14.9476
6000,-14.575813
6200,-15.284448
6400,-14.660611
6600,-14.503986
6800,-15.21934
7000,-14.623578
7200,-15.111162
7400,-14.218796
7600,-14.457191
7800,-14.691391
8000,-14.867424
8200,-13.939897
8400,-14.923988
8600,-14.19442
8800,-14.446293
9000,-14.078038
9200,-15.905201
9400,-14.493638
9600,-14.693072
9800,-14.74854
10000,-14.368921
