step,reward
200,-14.801379
400,-13.858256
600,-14.960993
800,-14.700049
1000,-15.118916
1200,-15.525531
1400,-14.422232
1600,-14.099079
1800,-15.023853
2000,-14.475374
2200,-14.361073
2400,-14.105543
2600,-14.373498
2800,-14.659821
3000,-14.448957
3200,-15.114056
3400,-15.188914
3600,-15.348905
3800,-14.800388
4000,-13.687531
4200,-14.510111
4400,-13.706771
4600,-14.036589
4800,-14.611023
5000,-15.208844
5200,-14.628881
5400,-14.838991
5600,-13.902634
5800,-15.130582
6000,-14.293329
6200,-14.981417
6400,-13.105574
6600,-15.747894
6800,-14.578286
7000,-13.685463
7200,-13.644344
7400,-14.815675
7600,-14.173504
7800,-14.079214
8000,-14.504997
8200,-0.315137
8400,-14.735445
8600,-14.616552
8800,-13.158479
9000,-13.987603
9200,-14.087892
9400,-14.540782
9600,-13.559102
9800,-14.68582
10000,-13.409506
