step,reward
200,-14.804549217189598
400,-13.539293825756788
600,-15.179871401698218
800,-14.459796337322734
1000,-14.641623001114958
1200,-15.374475720689013
1400,-14.291048190623153
1600,-14.72022824410276
1800,-14.811196254326427
2000,-13.860805124460368
2200,-13.840705619830706
2400,-14.61358287259798
2600,-15.169060226843005
2800,-14.704395916127721
3000,-15.428231636765409
3200,-15.004890185940415
3400,-14.873799053512723
3600,-14.437975016347902
3800,-14.6842835467057
4000,-15.035984639395949
4200,-14.6979665474041
4400,-14.354085566486646
4600,-13.908651744658421
4800,-14.284868515730954
5000,-14.828559359082927
5200,-14.91963933521576
5400,-14.95191196172516
5600,-13.12356072176382
5800,-14.629971381860784
6000,-14.231113784334465
6200,-14.82849629975212
6400,-13.357623592841536
6600,-15.545120579862944
6800,-14.759104482162078
7000,-13.893357674239983
7200,-14.322433477015723
7400,-14.291117389282253
7600,-13.808505302071339
7800,-13.73721800147262
8000,-14.556531484667754
8200,-0.3403882596720881
8400,-15.413149624870774
8600,-14.511971040014695
8800,-13.93517973485895
9000,-13.773858679620874
9200,-15.20385205724254
9400,-14.55909673689863
9600,-12.71544608056336
9800,-14.640613761782822
10000,-13.611884623084494
