step,reward
200,-14.159104
400,-13.684446
600,-16.094716
800,-15.852966
1000,-15.217165
1200,-15.483551
1400,-15.102047
1600,-14.796392
1800,-15.627469
2000,-15.182953
2200,-14.878927
2400,-14.254857
2600,-14.934584
2800,-15.057623
3000,-15.342511
3200,-13.723471
3400,-15.665399
3600,-14.509415
3800,-14.871894
4000,-15.296383
4200,-14.708444
4400,-14.353072
4600,-15.70591
4800,-15.269286
5000,-15.042893
5200,-16.367896
5400,-15.137419
5600,-14.230867
5800,-14.528916
6000,-15.504799
6200,-15.399163
6400,-15.005738
6600,-15.726671
6800,-15.667617
7000,-14.577119
7200,-16.773086
7400,-14.439657
7600,-14.789281
7800,-14.681799
8000,-15.330919
8200,-14.427488
8400,-15.540248
8600,-15.715428
8800,-14.391425
9000,-15.007824
9200,-17.478397
9400,-15.14788
9600,-14.282578
9800,-15.81179
10000,-14.665747
10200,-14.089372
