step,reward
200,-14.673296
400,-14.251557
600,-14.754443
800,-13.65765
1000,-14.9973
1200,-15.601344
1400,-13.401434
1600,-14.179838
1800,-14.96246
2000,-14.385907
2200,-1.350926
2400,-14.612284
2600,-14.617702
2800,-14.163727
3000,-14.102167
3200,-14.477743
3400,-14.668627
3600,-15.129158
3800,-14.33317
4000,-15.001991
4200,-14.687556
4400,-13.053545
4600,-14.016701
4800,-14.883982
5000,-14.447481
5200,-14.007604
5400,-15.759627
5600,-12.942128
5800,-13.97387
6000,-14.030869
6200,-14.674423
6400,-12.896544
6600,-15.183546
6800,-14.712831
7000,-14.076823
7200,-13.621747
7400,-14.693434
7600,-14.065177
7800,-13.492846
8000,-14.376244
8200,-0.34249
8400,-15.427734
8600,-14.640761
8800,-13.784809
9000,-13.314261
9200,-14.763873
9400,-14.226935
9600,-13.476078
9800,-15.156853
10000,-13.859413
