step,reward
200,-14.413034
400,-13.759596
600,-14.659796
800,-14.5701
1000,-15.076345
1200,-13.987731
1400,-13.918793
1600,-14.709218
1800,-15.768617
2000,-14.35785
2200,-14.155994
2400,-14.158256
2600,-14.865889
2800,-14.821316
3000,-15.786202
3200,-14.687877
3400,-14.775556
3600,-14.628044
3800,-14.499486
4000,-14.108883
4200,-15.080509
4400,-14.233993
4600,-14.055098
4800,-14.809491
5000,-15.501849
5200,-15.066405
5400,-15.581775
5600,-12.498527
5800,-14.280673
6000,-15.053285
6200,-14.38183
6400,-11.928401
6600,-15.877612
6800,-14.708373
7000,-14.143268
7200,-14.378912
7400,-15.161313
7600,-13.314197
7800,-14.678214
8000,-14.556639
8200,-0.342565
8400,-15.257344
8600,-14.894559
8800,-13.434196
9000,-13.302006
9200,-15.990822
9400,-14.952572
9600,-13.231782
9800,-14.655477
10000,-13.944037
