step,reward
200,-14.266081
400,-12.637437
600,-14.735644
800,-15.498131
1000,-14.9862
1200,-13.167423
1400,-14.007907
1600,-14.928607
1800,-15.594168
2000,-14.737323
2200,-15.267568
2400,-13.524388
2600,-15.040008
2800,-14.954078
3000,-14.865061
3200,-13.599219
3400,-15.083856
3600,-14.712107
3800,-10.302934
4000,-14.727511
4200,-14.92872
4400,-13.501676
4600,-14.731239
4800,-13.896094
5000,-14.066086
5200,-15.214766
5400,-15.057492
5600,-14.989311
5800,-14.990076
6000,-14.508571
6200,-14.607925
6400,-14.690183
6600,-15.000446
6800,-15.466376
7000,-14.514
7200,-16.491094
7400,-14.353675
7600,-13.980616
7800,-14.374005
8000,-14.572802
8200,-14.352192
8400,-14.646216
8600,-15.721912
8800,-13.922209
9000,-14.177308
9200,-15.865018
9400,-14.326191
9600,-14.226969
9800,-15.472609
10000,-12.928695
10200,-14.316541
