step,reward
200,-14.327687
400,-13.808162
600,-15.360933
800,-15.342261
1000,-14.121415
1200,-15.762419
1400,-14.120186
1600,-14.185796
1800,-14.602911
2000,-14.960136
2200,-14.502994
2400,-14.679351
2600,-15.393965
2800,-15.057505
3000,-14.58311
3200,-13.47409
3400,-14.897125
3600,-14.621889
3800,-14.556552
4000,-15.057966
4200,-14.92207
4400,-13.903102
4600,-15.101239
4800,-15.358195
5000,-14.672732
5200,-14.078901
5400,-14.982955
5600,-13.322092
5800,-14.695452
6000,-13.962295
6200,-15.465989
6400,-14.799376
6600,-14.25228
6800,-15.683641
7000,-14.418651
7200,-15.069645
7400,-13.595875
7600,-13.628479
7800,-13.382147
8000,-15.125699
8200,-14.517781
8400,-14.499865
8600,-15.132199
8800,-12.746888
9000,-14.359055
9200,-15.841227
9400,-14.290488
9600,-13.927599
9800,-15.162603
10000,-13.963297
