step,reward
200,-12.003934
400,-14.777842
600,-16.321354
800,-15.3517
1000,-14.226886
1200,-15.044893
1400,-14.746411
1600,-15.138653
1800,-14.946684
2000,-14.724846
2200,-15.707009
2400,-14.896198
2600,-14.773615
2800,-14.778209
3000,-14.739631
3200,-15.247715
3400,-15.415211
3600,-15.805409
3800,-16.593875
4000,-16.572225
4200,-16.207367
4400,-15.298366
4600,-16.924587
4800,-17.251712
5000,-15.887167
5200,-15.395448
5400,-16.662786
5600,-15.565216
5800,-16.309525
6000,-15.853934
6200,-16.699299
6400,-15.685151
6600,-15.712232
6800,-15.081946
7000,-14.615003
7200,-17.730252
7400,-14.434582
7600,-13.695091
7800,-14.600358
8000,-14.740072
8200,-7.470823
8400,-14.912888
8600,-14.539298
8800,-14.333958
9000,-15.124608
9200,-16.491825
9400,-15.115763
9600,-15.399501
9800,-15.588692
10000,-14.757134
