step,reward
200,-13.808423
400,-14.800673
600,-16.256445
800,-15.609653
1000,-15.879951
1200,-15.361783
1400,-14.163082
1600,-14.870606
1800,-15.047993
2000,-14.773289
2200,-14.605368
2400,-14.395124
2600,-14.342017
2800,-14.638525
3000,-14.352099
3200,-14.278757
3400,-14.964116
3600,-15.062309
3800,-15.524025
4000,-15.389673
4200,-15.148211
4400,-13.6956
4600,-15.860788
4800,-16.565149
5000,-15.970796
5200,-15.389069
5400,-14.925981
5600,-14.982713
5800,-14.949195
6000,-14.521361
6200,-15.777198
6400,-15.349853
6600,-14.278396
6800,-14.610107
7000,-14.279824
7200,-16.996423
7400,-14.958947
7600,-13.893505
7800,-13.883783
8000,-14.729766
8200,-12.938494
8400,-15.940474
8600,-15.317613
8800,-14.488072
9000,-14.918235
9200,-16.368784
9400,-15.441242
9600,-14.408669
9800,-15.122371
10000,-14.022376
