step,reward
200,-14.71624
400,-13.716495
600,-15.011439
800,-14.79336
1000,-15.15112
1200,-15.322653
1400,-14.873734
1600,-15.416681
1800,-16.087789
2000,-14.338487
2200,-14.628528
2400,-14.42798
2600,-14.814289
2800,-15.414198
3000,-15.234569
3200,-15.403267
3400,-15.89924
3600,-15.518415
3800,-15.585487
4000,-13.672893
4200,-14.908438
4400,-14.141593
4600,-14.413898
4800,-15.64219
5000,-15.83952
5200,-15.563167
5400,-15.615958
5600,-14.206954
5800,-13.755613
6000,-14.148829
6200,-13.757094
6400,-12.715655
6600,-15.749616
6800,-14.605731
7000,-13.847386
7200,-14.610152
7400,-15.509682
7600,-14.297813
7800,-14.94167
8000,-15.295718
8200,-0.314153
8400,-14.928231
8600,-14.614533
8800,-14.09498
9000,-14.026395
9200,-15.221827
9400,-15.018471
9600,-13.6521
9800,-14.581865
10000,-13.365443
