step,reward
200,-15.691756
400,-14.784729
600,-14.776594
800,-15.026995
1000,-15.180315
1200,-14.990625
1400,-14.227896
1600,-14.38477
1800,-15.385504
2000,-14.871768
2200,-16.382316
2400,-14.562809
2600,-13.39745
2800,-14.46854
3000,-14.511623
3200,-14.2083
3400,-14.898571
3600,-14.532037
3800,-15.095128
4000,-15.772161
4200,-14.773585
4400,-14.702433
4600,-15.414788
4800,-15.209026
5000,-14.677073
5200,-15.516123
5400,-15.057512
5600,-14.893393
5800,-14.153667
6000,-14.261629
6200,-15.29014
6400,-15.003394
6600,-14.839084
6800,-15.519017
7000,-14.781217
7200,-16.423409
7400,-14.940036
7600,-13.823507
7800,-14.712402
8000,-15.331853
8200,-14.091689
8400,-15.34796
8600,-14.75571
8800,-14.078852
9000,-14.633954
9200,-16.620829
9400,-14.615137
9600,-14.540707
9800,-14.673094
10000,-15.060552
