step,reward
200,-14.800316
400,-13.859799
600,-15.535352
800,-15.063743
1000,-15.357772
1200,-15.919076
1400,-14.364703
1600,-14.18586
1800,-14.99106
2000,-14.464522
2200,-14.125041
2400,-14.105543
2600,-14.359753
2800,-14.583216
3000,-14.423844
3200,-15.143833
3400,-15.835832
3600,-15.110538
3800,-15.337366
4000,-13.745316
4200,-14.459533
4400,-13.733914
4600,-14.074431
4800,-15.270424
5000,-15.500645
5200,-13.852777
5400,-14.807097
5600,-13.862607
5800,-15.246061
6000,-14.101867
6200,-13.938792
6400,-12.748241
6600,-15.761502
6800,-14.671633
7000,-14.002124
7200,-13.569186
7400,-15.277401
7600,-14.19721
7800,-14.571466
8000,-14.591334
8200,-0.314551
8400,-14.74401
8600,-14.598239
8800,-13.372747
9000,-14.231749
9200,-14.616828
9400,-14.91887
9600,-13.476198
9800,-15.126154
10000,-13.562872
