step,reward
200,-14.818518
400,-13.888116
600,-16.13093
800,-15.201371
1000,-14.641195
1200,-14.641183
1400,-14.85979
1600,-14.506795
1800,-15.559429
2000,-14.93807
2200,-15.765064
2400,-15.071586
2600,-15.395736
2800,-15.26184
3000,-14.679753
3200,-14.946764
3400,-14.209633
3600,-14.904355
3800,-14.250432
4000,-15.090417
4200,-14.726077
4400,-14.464197
4600,-14.739939
4800,-14.651166
5000,-15.101932
5200,-14.877575
5400,-15.822996
5600,-14.306904
5800,-15.299398
6000,-14.957261
6200,-16.038574
6400,-13.445659
6600,-14.725931
6800,-14.575879
7000,-13.807576
7200,-14.588743
7400,-14.416679
7600,-14.361128
7800,-13.317365
8000,-14.959021
8200,-13.597406
8400,-15.487436
8600,-14.754784
8800,-14.005834
9000,-14.298973
9200,-15.114269
9400,-14.404233
9600,-13.252744
9800,-15.189206
10000,-14.159809
