step,reward
200,-16.214297
400,-16.491292
600,-19.997595
800,-15.439086
1000,-19.780867
1200,-16.199112
1400,-16.460611
1600,-16.742983
1800,-17.34936
2000,-14.575492
2200,-18.309142
2400,-16.974938
2600,-16.467038
2800,-14.618796
3000,-16.783695
3200,-18.407682
3400,-18.102752
3600,-19.456951
3800,-21.152624
4000,-19.126086
4200,-18.994301
4400,-18.927257
4600,-22.479325
4800,-22.82787
5000,-20.043456
5200,-18.377629
5400,-18.784055
5600,-18.787093
5800,-17.670984
6000,-14.740944
6200,-21.478457
6400,-20.606778
6600,-19.680346
6800,-20.209904
7000,-16.336441
7200,-22.27899
7400,-15.675592
7600,-10.986105
7800,-15.370311
8000,-16.611402
8200,-9.568411
8400,-16.308669
8600,-16.084164
8800,-12.854672
9000,-16.821237
9200,-22.136117
9400,-20.831078
9600,-18.469501
9800,-20.581829
10000,-19.624247
