step,reward
200,-13.636075
400,-14.269766
600,-15.679702
800,-16.049198
1000,-15.539506
1200,-15.133213
1400,-14.39117
1600,-14.610078
1800,-14.909077
2000,-14.253886
2200,-14.552921
2400,-14.475621
2600,-14.656599
2800,-14.877168
3000,-14.749162
3200,-14.702384
3400,-15.414278
3600,-15.240218
3800,-14.900562
4000,-15.52158
4200,-15.619784
4400,-14.7733
4600,-15.555582
4800,-15.825859
5000,-15.293725
5200,-15.936795
5400,-14.464655
5600,-14.651879
5800,-15.207394
6000,-15.689075
6200,-15.658998
6400,-14.1022
6600,-14.501653
6800,-15.784028
7000,-14.478345
7200,-16.755889
7400,-14.545176
7600,-13.183386
7800,-14.830508
8000,-15.685459
8200,-14.380446
8400,-14.036106
8600,-14.509989
8800,-13.502936
9000,-13.282851
9200,-15.757243
9400,-14.362249
9600,-14.37138
9800,-15.599765
10000,-14.582304
