step,reward
200,-15.070021
400,-13.9099
600,-15.200813
800,-14.814649
1000,-15.012322
1200,-15.304233
1400,-14.506571
1600,-14.285186
1800,-14.978316
2000,-14.685311
2200,-14.719076
2400,-14.970357
2600,-14.982439
2800,-14.906169
3000,-13.934734
3200,-14.648263
3400,-15.806742
3600,-14.988887
3800,-14.712187
4000,-14.653953
4200,-14.570252
4400,-14.332913
4600,-15.065703
4800,-14.516374
5000,-14.797429
5200,-14.413216
5400,-15.404988
5600,-14.544785
5800,-15.121352
6000,-14.382659
6200,-15.188437
6400,-14.26367
6600,-15.340226
6800,-15.23054
7000,-14.023348
7200,-14.705615
7400,-14.417846
7600,-14.442757
7800,-14.501301
8000,-14.023763
8200,-14.328601
8400,-14.351058
8600,-14.694222
8800,-13.522741
9000,-14.512612
9200,-15.378148
9400,-14.708794
9600,-13.580127
9800,-14.845831
10000,-12.911371
