step,reward
200,-14.906946
400,-13.61471
600,-15.049654
800,-14.330334
1000,-15.160715
1200,-14.96168
1400,-14.412472
1600,-15.153176
1800,-14.952678
2000,-14.035248
2200,-13.835856
2400,-14.291268
2600,-15.508232
2800,-14.768267
3000,-15.709081
3200,-15.128585
3400,-15.113253
3600,-14.776997
3800,-14.747293
4000,-14.33255
4200,-14.576682
4400,-14.644659
4600,-14.178349
4800,-14.863666
5000,-15.172291
5200,-15.093145
5400,-15.517326
5600,-13.10235
5800,-14.501439
6000,-14.24056
6200,-14.25949
6400,-12.849925
6600,-15.275196
6800,-14.8457
7000,-13.902272
7200,-14.935728
7400,-15.087315
7600,-14.594696
7800,-13.430077
8000,-14.483474
8200,-0.342908
8400,-15.043538
8600,-14.454609
8800,-12.763554
9000,-13.570194
9200,-16.152414
9400,-15.099713
9600,-12.78192
9800,-14.431093
10000,-13.533522
