step,reward
200,-14.201611
400,-12.518702
600,-14.462641
800,-15.349209
1000,-14.967316
1200,-13.174174
1400,-14.14446
1600,-14.786268
1800,-16.223916
2000,-15.398488
2200,-15.953992
2400,-13.54627
2600,-15.942852
2800,-14.993814
3000,-15.555372
3200,-13.975456
3400,-15.84895
3600,-14.92713
3800,-11.120233
4000,-15.228171
4200,-14.836472
4400,-13.847958
4600,-15.259377
4800,-15.317092
5000,-14.663379
5200,-15.894456
5400,-16.108587
5600,-15.208965
5800,-13.496084
6000,-14.558523
6200,-13.809969
6400,-15.230459
6600,-15.694935
6800,-15.536372
7000,-14.323855
7200,-17.132693
7400,-15.024367
7600,-14.269683
7800,-14.725475
8000,-14.3129
8200,-14.95212
8400,-14.59751
8600,-15.729149
8800,-14.59571
9000,-14.153808
9200,-16.879789
9400,-14.895553
9600,-14.392887
9800,-15.306782
10000,-12.992681
