step,reward
200,-14.781968
400,-14.958604
600,-16.214046
800,-15.11015
1000,-15.160648
1200,-16.574936
1400,-16.310644
1600,-15.292445
1800,-17.683595
2000,-14.56517
2200,-15.106695
2400,-16.450146
2600,-16.127132
2800,-17.617249
3000,-16.35625
3200,-16.262103
3400,-16.94618
3600,-18.513547
3800,-15.558208
4000,-15.225068
4200,-14.203832
4400,-13.606764
4600,-15.476906
4800,-15.843029
5000,-17.95441
5200,-14.258609
5400,-17.193069
5600,-17.173185
5800,-15.843338
6000,-15.727768
6200,-15.374123
6400,-14.004409
6600,-18.345907
6800,-14.99677
7000,-13.911282
7200,-14.103327
7400,-15.541612
7600,-14.149025
7800,-14.596218
8000,-14.405358
8200,-0.315885
8400,-14.352588
8600,-16.722894
8800,-16.082803
9000,-14.742024
9200,-14.852019
9400,-18.110773
9600,-14.192603
9800,-15.126973
10000,-13.667737
10200,-14.304087
