step,reward
200,-14.813995
400,-13.789775
600,-15.124411
800,-14.876149
1000,-15.239992
1200,-15.141374
1400,-14.583643
1600,-14.91827
1800,-15.420998
2000,-14.490217
2200,-14.275458
2400,-14.203337
2600,-14.58193
2800,-14.927059
3000,-14.771318
3200,-15.167639
3400,-15.3578
3600,-15.187214
3800,-15.148448
4000,-13.735435
4200,-14.600383
4400,-13.586141
4600,-13.987022
4800,-14.899653
5000,-15.122829
5200,-14.623028
5400,-15.190586
5600,-13.925067
5800,-15.114087
6000,-14.228246
6200,-14.657506
6400,-12.964223
6600,-15.680601
6800,-14.735828
7000,-13.916427
7200,-13.829593
7400,-14.880907
7600,-14.052909
7800,-14.174355
8000,-14.789023
8200,-0.314473
8400,-14.67982
8600,-14.591704
8800,-13.50757
9000,-14.055503
9200,-15.033213
9400,-14.697849
9600,-13.560599
9800,-14.723308
10000,-13.362944
10200,-14.346163
