step,reward
200,-13.956807631307564
400,-14.09046313185407
600,-16.077906232973685
800,-14.615750856215742
1000,-15.64762423312536
1200,-16.208602808734675
1400,-14.910693728680057
1600,-14.045137729600949
1800,-15.506818996229537
2000,-15.475026386552111
2200,-16.13586699068578
2400,-15.298467336053115
2600,-15.038796041187
2800,-14.996103937865083
3000,-14.589407817776952
3200,-14.591922967623372
3400,-14.28310146769197
3600,-15.021891765046334
3800,-14.925412985327384
4000,-13.778216118438856
4200,-16.101139346422386
4400,-13.833011317649355
4600,-14.899689959426293
4800,-14.883114275792261
5000,-15.311370855843942
5200,-13.643567470729428
5400,-15.590299215671081
5600,-13.37277236019557
5800,-14.54005500362325
6000,-14.411855514683113
6200,-15.337839772643562
6400,-13.148715006429338
6600,-14.74381049881416
6800,-15.867016810380786
7000,-14.051791668381066
7200,-15.513461543082032
7400,-15.367352085460647
7600,-13.935745933177696
7800,-14.46025392948418
8000,-15.29272506968386
8200,-13.428918395212765
8400,-15.01482538877682
8600,-15.656376915608732
8800,-14.854294539759001
9000,-14.51668063935823
9200,-15.367226979193608
9400,-14.564273113954975
9600,-14.402768417164229
9800,-15.535534663770996
10000,-13.801312146855224
